Link,Full Name,SKU,Summary,Price Currency,Price,Availability,PriceValidUntil,Aggregate Rating,Review Count,Available Finishes / Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20,Specifications,Faucet Installation,cUPC Certification,NSF Certification,Lead Free,Undermount Installation,Flush DXF,Full DXF,Negative DXF,Water Sense,Topmount Installation,Apron Installation,Undermount To Laminate Installation,Warranty,Care and Cleaning Manual,ICC Certification,Installation,Specification,Vessel Installation
https://www.mrdirectint.com/725-bn-vessel-faucet,725-BN Vessel Faucet,725-BN,"The 725-BN Single-Handle Vessel Faucet is a smaller variant of the 726 model, featuring the same expressive styling and simple functionality. Graceful and compact, the 725-BN is constructed from solid brass, repeatedly tested for proper performance, and approved by the ADA. It is available in a choice of brushed nickel, chrome, or oil-rubbed bronze finishes and comes with our limited lifetime warranty. The dimensions for the 725-BN are 1 3/4"" x 5"" x 6 3/4"".",USD,126.00,InStock,2021-07-30,5,3,Brushed Nickel,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/725-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/725-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/725-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/725-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/725-bn_specs.pdf,https://www.mrdirectint.com/files/install/725_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/725-abr-vessel-faucet,725-ABR Vessel Faucet,725-ABR,"The 725-ABR Single-Handle Vessel Faucet is a smaller variant of the 726 model, featuring the same expressive styling and simple functionality. Graceful and compact, the 725-ABR is constructed from solid brass, repeatedly tested for proper performance, and approved by the ADA. It is available in a choice of chrome, brushed nickel, antique bronze, or oil-rubbed bronze finishes and comes with our limited lifetime warranty. The dimensions for the 725-ABR are 1 3/4"" x 5"" x 6 3/4"".",USD,132.00,InStock,2021-07-30,5,1,Antique Bronze,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Limited Lifetime Warranty,Antique Bronze Finish,,,,,,,,,,https://www.mrdirectint.com/media/products/faucet/725-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/725-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/725-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/725-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/725-abr_specs.pdf,https://www.mrdirectint.com/files/install/725_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/732-c-vessel-faucet,732-C Vessel Faucet,732-C,"The 732-C Single Handle Vessel Faucet is made with solid brass waterway construction and is available in a chrome, brushed nickel, or antique bronze finish. It is specifically made to work with our vessel sink styles and is ADA approved. The dimensions for the 732-C are 2 1/8"" x 4"" x 6 3/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 732-C has a simple beauty that will enhance the look of any vessel sink.",USD,120.00,InStock,2021-07-30,4,1,Chrome,1-Hole Installation,Ceramic Disc Cartridge,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,,,,https://www.mrdirectint.com/media/products/faucet/732-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/732-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/732-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/732-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/732-c_specs.pdf,https://www.mrdirectint.com/files/install/732_install.pdf,,,,,,,,,,,,,,,,,
https://www.mrdirectint.com/732-bn-vessel-faucet,732-BN Vessel Faucet,732-BN,"The 732-BN Single Handle Vessel Faucet is made with solid brass waterway construction and is available in a chrome, brushed nickel, or antique bronze finish. It is specifically made to work with our vessel sink styles and is ADA approved. The dimensions for the 732-BN are 2 1/8"" x 4"" x 6 3/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 732-BN has a simple beauty that will enhance the look of any vessel sink.",USD,132.00,InStock,2021-07-30,4.66666666667,3,Brushed Nickel,1-Hole Installation,Ceramic Disc Cartridge,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,,,https://www.mrdirectint.com/media/products/faucet/732-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/732-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/732-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/732-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/732-bn_specs.pdf,https://www.mrdirectint.com/files/install/732_install.pdf,,,,,,,,,,,,,,,,,
https://www.mrdirectint.com/732-abr-vessel-faucet,732-ABR Vessel Faucet,732-ABR,"The 732-ABR Single Handle Vessel Faucet is made with solid brass waterway construction and is available in a chrome, brushed nickel, or antique bronze finish. It is specifically made to work with our vessel sink styles and is ADA approved. The dimensions for the 732-ABR are 2 1/8"" x 4"" x 6 3/4"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 732-ABR has a simple beauty that will enhance the look of any vessel sink.",USD,137.00,InStock,2021-07-30,5,1,Antique Bronze,1-Hole Installation,Ceramic Disc Cartridge,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,Brushed-Nickel Finish,,,,,,,https://www.mrdirectint.com/media/products/faucet/732-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/732-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/732-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/732-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/732-abr_specs.pdf,https://www.mrdirectint.com/files/install/732_install.pdf,,,,,,,,,,,,,,,,,
https://www.mrdirectint.com/753-c-chrome-vessel-faucet,753-C Chrome Vessel Faucet,753-C,"The 753-C Single Handle Vessel Faucet is constructed with a solid brass waterway. The faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. Matching base plate and pop-up drain are included. The dimensions for the 753-C are 2"" x 4 3/4"" x 7 1/4"", this faucet is specially-designed to be used with our vessel style sinks. Not only is it attractive, but also durable. The 753-C is ADA approved and comes with a limited lifetime warranty.",USD,91.00,InStock,2021-07-30,5,2,Chrome,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,,https://www.mrdirectint.com/media/products/faucet/753-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/753-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/753-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/753-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/753-c_specs.pdf,https://www.mrdirectint.com/files/install/753_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/753-bn-brushed-nickel-vessel-faucet,753-BN Brushed Nickel Vessel Faucet,753-BN,"The 753-BN Single Handle Vessel Faucet is constructed with a solid brass waterway. The faucet has a one or three-hole installation option and is available in a brushed nickel, oil-rubbed bronze or chrome finish. Matching base plate and pop-up drain are included. The dimensions for the 753-BN are 2"" x 4 3/4"" x 7 1/4"", this faucet is specially-designed to be used with our vessel style sinks. Not only is it attractive, but also durable. The 753-BN is ADA approved and comes with a limited lifetime warranty.",USD,114.00,InStock,2021-07-30,4,2,Brushed Nickel,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,https://www.mrdirectint.com/media/products/faucet/753-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/753-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/753-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/753-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/753-bn_specs.pdf,https://www.mrdirectint.com/files/install/753_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/753-abr-antique-bronze-vessel-faucet,753-ABR Antique Bronze Vessel Faucet,753-ABR,"The 753-ABR Single Handle Vessel Faucet is constructed with a solid brass waterway. The faucet has a one or three-hole installation option and is available in a chrome, brushed nickel, antique bronze, or oil-rubbed bronze finish. Matching base plate and pop-up drain are included. The dimensions for the 753-ABR are 2"" x 4 3/4"" x 7 1/4"", this faucet is specially-designed to be used with our vessel style sinks. Not only is it attractive, but also durable. The 753-ABR is ADA approved and comes with a limited lifetime warranty.",USD,120.00,InStock,2021-07-30,5,1,Antique Bronze,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,Brushed-Nickel Finish,,,,,https://www.mrdirectint.com/media/products/faucet/753-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/753-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/753-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/753-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/753-abr_specs.pdf,https://www.mrdirectint.com/files/install/753_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/754-c-double-handle-faucet,754-C Double Handle Faucet,754-C,"The 754-C Double Handle Faucet presents a graceful curved design with a hint of traditional sentiment. Its compact design makes it a perfect fit in smaller spaces. Available in chrome, brushed nickel or oil-rubbed bronze, the 754-C is tested and proven to function properly. Comes with a discreet lift rod positioned behind the faucet. Shipped with ADA approval and our limited lifetime warranty. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 754-C are 6"" x 4 3/4"" x 5 7/8"".",USD,97.00,OutOfStock,2021-07-30,5,1,Chrome,3-Hole Installation,"4"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,https://www.mrdirectint.com/media/products/faucet/754-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/754-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/754-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/754-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/754-c_specs.pdf,https://www.mrdirectint.com/files/install/754_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/754-bn-double-handle-faucet,754-BN Double Handle Faucet,754-BN,"The 754-BN Double Handle Faucet presents a graceful curved design with a hint of traditional sentiment. Its compact design makes it a perfect fit in smaller spaces. Available in chrome, brushed nickel or oil-rubbed bronze, the 754-BN is tested and proven to function properly. Comes with a discreet lift rod positioned behind the faucet. Shipped with ADA approval and our limited lifetime warranty. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 754-BN are 6"" x 4 3/4"" x 5 7/8"".",USD,109.00,InStock,2021-07-30,5,1,Brushed Nickel,3-Hole Installation,"4"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,https://www.mrdirectint.com/media/products/faucet/754-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/754-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/754-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/754-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/754-bn_specs.pdf,https://www.mrdirectint.com/files/install/754_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/754-abr-double-handle-faucet,754-ABR Double Handle Faucet,754-ABR,"The 754-ABR Double Handle Faucet presents a graceful curved design with a hint of traditional sentiment. Its compact design makes it a perfect fit in smaller spaces. Available in chrome, brushed nickel, antique bronze or oil-rubbed bronze, the 754-ABR is tested and proven to function properly. Comes with a discreet lift rod positioned behind the faucet. Shipped with ADA approval and our limited lifetime warranty. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 754-ABR are 6"" x 4 3/4"" x 5 7/8"".",USD,120.00,InStock,2021-07-30,1,1,Antique Bronze,3-Hole Installation,"4"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,,,https://www.mrdirectint.com/media/products/faucet/754-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/754-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/754-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/754-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/754-abr_specs.pdf,https://www.mrdirectint.com/files/install/754_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/706-c-chrome-wide-spread-lavatory-faucet,706-C Chrome Wide Spread Lavatory Faucet,706-C,"The 706-C Wide Spread Lavatory Faucet is made with solid brass waterway construction and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It works great with overmount and undermount bathroom sinks and is ADA approved. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 706-C are 1 7/8"" x 3 3/4"" x 5 1/2"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 706-C adds a modern twist to a classic design and is sure to complement any bathroom.",USD,109.00,InStock,2021-07-30,4.4,5,Chrome,3-Hole Installation,"8"" - 24"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,https://www.mrdirectint.com/media/products/faucet/706-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/706-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/706-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/706-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/706-c_specs.pdf,https://www.mrdirectint.com/files/install/706_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/706-bn-brushed-nickel-wide-spread-lavatory-faucet,706-BN Brushed Nickel Wide Spread Lavatory Faucet,706-BN,"The 706-BN Wide Spread Lavatory Faucet is made with solid brass waterway construction and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It works great with overmount and undermount bathroom sinks and is ADA approved. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 706-BN are 1 7/8"" x 3 3/4"" x 5 1/2"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 706-BN adds a modern twist to a classic design and is sure to complement any bathroom.",USD,120.00,InStock,2021-07-30,4.5,12,Brushed Nickel,3-Hole Installation,"8"" - 24"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,https://www.mrdirectint.com/media/products/faucet/706-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/706-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/706-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/706-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/706-bn_specs.pdf,https://www.mrdirectint.com/files/install/706_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/706-abr-antique-bronze-wide-spread-lavatory-faucet,706-ABR Antique Bronze Wide Spread Lavatory Faucet,706-ABR,"The 706-ABR Wide Spread Lavatory Faucet is made with solid brass waterway construction and is available in a chrome, brushed nickel, antique bronze, or oil-rubbed bronze finish. It works great with overmount and undermount bathroom sinks and is ADA approved. A matching pop-up drain is included with this faucet that will have a corresponding finish. The dimensions for the 706-ABR are 1 7/8"" x 3 3/4"" x 5 1/2"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 706-ABR adds a modern twist to a classic design and is sure to complement any bathroom.",USD,143.00,InStock,2021-07-30,5,1,Antique Bronze,3-Hole Installation,"8"" - 24"" Centerset",1/4-Turn Washerless Ceramic Cartridge,Completely Pressure Tested,Matching Pop-Up Drain Included,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,,,https://www.mrdirectint.com/media/products/faucet/706-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/706-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/706-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/706-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/706-abr_specs.pdf,https://www.mrdirectint.com/files/install/706_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/721-c-vessel-faucet,721-C Vessel Faucet,721-C,"The 721-C Single-Handle Vessel Faucet offers tall contemporary styling to complement any vessel style sink. Its distinct edges and geometric angles scream European prestige. The single-handle atop the 90-degree faucet enhances the fixture's simplicity. This larger version of the 720 model is fully tested and available in three captivating finishes - chrome, antique bronze, and brushed nickel. Of course it comes with our limited lifetime warranty because we know it is a quality product. The dimensions for the 721-C are 2"" x 4 1/2"" x 12 1/4"".",USD,137.00,InStock,2021-07-30,4.6,5,Chrome,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,,https://www.mrdirectint.com/media/products/faucet/721-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/721-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/721-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/721-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/721-c_specs.pdf,https://www.mrdirectint.com/files/install/721_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/721-bn-vessel-faucet,721-BN Vessel Faucet,721-BN,"The 721-BN Single-Handle Vessel Faucet offers tall contemporary styling to complement any vessel style sink. Its distinct edges and geometric angles scream European prestige. The single-handle atop the 90-degree faucet enhances the fixture's simplicity. This larger version of the 720 model is fully tested and available in three captivating finishes - chrome, antique bronze, and brushed nickel. Of course it comes with our limited lifetime warranty because we know it is a quality product. The dimensions for the 721-BN are 2"" x 4 1/2"" x 12 1/4"".",USD,143.00,InStock,2021-07-30,5,1,Brushed Nickel,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Brushed-Nickel Finish,,,,,https://www.mrdirectint.com/media/products/faucet/721-bn/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/721-bn/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/721-bn/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/721-bn/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/721-bn_specs.pdf,https://www.mrdirectint.com/files/install/721_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/721-abr-vessel-faucet,721-ABR Vessel Faucet,721-ABR,"The 721-ABR Single-Handle Vessel Faucet offers tall contemporary styling to complement any vessel style sink. Its distinct edges and geometric angles scream European prestige. The single-handle atop the 90-degree faucet enhances the fixture's simplicity. This larger version of the 720 model is fully tested and available in three captivating finishes - chrome, antique bronze, and brushed nickel. Of course it comes with our limited lifetime warranty because we know it is a quality product. The dimensions for the 721-ABR are 2"" x 4 1/2"" x 12 1/4"".",USD,160.00,InStock,2021-07-30,5,1,Antique Bronze,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Antique Bronze Finish,Brushed-Nickel Finish,,,,,https://www.mrdirectint.com/media/products/faucet/721-abr/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/721-abr/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/721-abr/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/721-abr/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/721-abr_specs.pdf,https://www.mrdirectint.com/files/install/721_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
https://www.mrdirectint.com/722-c-chrome-single-handle-bathroom-faucet,722-C Chrome Single Handle Bathroom Faucet,722-C,"The 722-C Single Handle Lavatory Faucet is made with solid brass waterway construction and is available in a brushed nickel, oil-rubbed bronze or chrome finish. It works great with overmount and undermount bathroom sinks and is ADA approved. Matching base plate and pop-up drain are included with this faucet in the corresponding finish. The dimensions for the 722-C are 2 3/8"" x 4 7/8"" x 6 3/8"". This faucet is pressure tested to ensure proper working conditions and is covered under a lifetime warranty. The 722-C is so classic looking, it is sure to complement any bathroom.",USD,86.00,InStock,2021-07-30,5,2,Chrome,1-Hole Installation,Ceramic Disc Cartridge,Completely Pressure Tested,ADA Approved,Constructed of Lead-Free Materials,Complies with NSF Standards,SDWA Compliant,Water Sense Certified,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,Chrome Finish,,,,,https://www.mrdirectint.com/media/products/faucet/722-c/alt/21.1000.png,https://www.mrdirectint.com/media/products/faucet/722-c/product/main.1000.png,https://www.mrdirectint.com/media/products/faucet/722-c/alt/90.1000.png,https://www.mrdirectint.com/media/products/faucet/722-c/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/722-c_specs.pdf,https://www.mrdirectint.com/files/install/722_install.pdf,https://www.mrdirectint.com/files/certs/cupc_faucet.pdf,https://www.mrdirectint.com/files/certs/nsf.pdf,https://www.mrdirectint.com/files/certs/lead_free.pdf,,,,,https://www.mrdirectint.com/files/certs/water_sense.pdf,,,,,,,,,
