Link,Full Name,SKU,Summary,Price Currency,Price,Availability,PriceValidUntil,Aggregate Rating,Review Count,Available Finishes / Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20,Specifications,Faucet Installation,cUPC Certification,NSF Certification,Lead Free,Undermount Installation,Flush DXF,Full DXF,Negative DXF,Water Sense,Topmount Installation,Apron Installation,Undermount To Laminate Installation,Warranty,Care and Cleaning Manual,ICC Certification,Installation,Specification,Vessel Installation
https://www.mrdirectint.com/640-aqua-glass-vessel-bathroom-sink.html,640-Aqua Colored Glass Vessel Bathroom Sink,640-Aqua,"The 640-Aqua Colored Glass Vessel Sink is manufactured using fully tempered glass, which is non-porous, easy to clean and resistant to stains and odors. This rectangular vessel sink is made with blue-tinted glass, which will add a pop of color to any bathroom. A corresponding Glass Waterfall Faucet is available with this sink, which includes a matching disc and your choice of chrome, brushed nickel or oil rubbed bronze faucet. The overall dimensions for the 640-Aqua are 22 3/8"" x 14 1/4"" x 4 1/4"" with a 24"" minimum cabinet size. As always, our glass sinks are covered under a limited lifetime warranty for as long as you own the product.",USD,103,InStock,7/30/2021,5,2, 640-Aqua,"1/2"" Thick Bowl",Tempered Glass,Limited Lifetime Warranty,Turquoise-Colored Glass Throughout,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/alt/91.1000.png,https://www.mrdirectint.com/media/products/sink/640-aqua/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/640-aqua_specs.pdf,https://www.mrdirectint.com/files/install/wf_install.pdf,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/640-turquoise-glass-vessel-bathroom-sink.html,640-Turquoise Colored Vessel Sink,640-Turquoise,"The 640-Turquoise Colored Glass Vessel Sink is manufactured using fully tempered glass, which is non-porous, easy to clean and resistant to stains and odors. This rectangular vessel sink is made with turquoise-painted glass, which will add a pop of color to any bathroom. A corresponding Glass Waterfall Faucet is available with this sink, which includes a matching disc and your choice of chrome, brushed nickel or oil rubbed bronze faucet. The overall dimensions for the 640-Turquoise are 22 3/8"" x 14 1/4"" x 4 1/4"" with a 24"" minimum cabinet size. As always, our glass sinks are covered under a limited lifetime warranty for as long as you own the product.",USD,103,InStock,7/30/2021,4.666666667,6, 640-Turquoise,"1/2"" Thick Bowl",Tempered Glass,Limited Lifetime Warranty,Turquoise-Colored Glass Throughout,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/alt/91.1000.png,https://www.mrdirectint.com/media/products/sink/640-turquoise/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/640-turquoise_specs.pdf,https://www.mrdirectint.com/files/install/wf_install.pdf,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/640-emerald-glass-vessel-bathroom-sink.html,640-Emerald Colored Glass Vessel Bathroom Sink,640-Emerald,"The 640-Emerald Colored Glass Vessel Sink is manufactured using fully tempered glass, which is non-porous, easy to clean and resistant to stains and odors. This rectangular vessel sink is made with green-tinted glass, which will add a pop of color to any bathroom. A corresponding Glass Waterfall Faucet is available with this sink, which includes a matching disc and your choice of chrome, brushed nickel or oil rubbed bronze faucet. The overall dimensions for the 640-Emerald are 22 3/8"" x 14 1/4"" x 4 1/4"" with a 24"" minimum cabinet size. As always, our glass sinks are covered under a limited lifetime warranty for as long as you own the product.",USD,103,InStock,7/30/2021,5,2, 640-Emerald,"1/2"" Thick Bowl",Tempered Glass,Limited Lifetime Warranty,Turquoise-Colored Glass Throughout,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/alt/91.1000.png,https://www.mrdirectint.com/media/products/sink/640-emerald/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/640-emerald_specs.pdf,https://www.mrdirectint.com/files/install/wf_install.pdf,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/640-taupe-glass-vessel-bathroom-sink.html,640-Taupe Colored Glass Vessel Bathroom Sink,640-Taupe,"The 640-Taupe Colored Glass Vessel Sink is manufactured using fully tempered glass, which is non-porous, easy to clean and resistant to stains and odors. This rectangular vessel sink is made with taupe-tinted glass, which will add a pop of color to any bathroom. A corresponding Glass Waterfall Faucet is available with this sink, which includes a matching disc and your choice of chrome, brushed nickel or oil rubbed bronze faucet. The overall dimensions for the 640-Taupe are 22 3/8"" x 14 1/4"" x 4 1/4"" with a 24"" minimum cabinet size. As always, our glass sinks are covered under a limited lifetime warranty for as long as you own the product.",USD,103,InStock,7/30/2021,5,1, 640-Taupe,"1/2"" Thick Bowl",Tempered Glass,Limited Lifetime Warranty,Taupe-Colored Glass Throughout,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/alt/91.1000.png,https://www.mrdirectint.com/media/products/sink/640-taupe/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/640-taupe_specs.pdf,https://www.mrdirectint.com/files/install/wf_install.pdf,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/640-black-glass-vessel-bathroom-sink.html,640-Black Colored Glass Vessel Bathroom Sink,640-Black,"The 640-Black Colored Glass Vessel Sink is manufactured using fully tempered glass, which is non-porous, easy to clean and resistant to stains and odors. This rectangular vessel sink is made with black-painted glass, which will add a modern look to any bathroom. A corresponding Glass Waterfall Faucet is available with this sink, which includes a matching disc and your choice of chrome, brushed nickel or oil rubbed bronze faucet. The overall dimensions for the 640-Black are 22 3/8"" x 14 1/4"" x 4 1/4"" with a 24"" minimum cabinet size. As always, our glass sinks are covered under a limited lifetime warranty for as long as you own the product.",USD,103,InStock,7/30/2021,5,2, 640-Black,"1/2"" Thick Bowl",Tempered Glass,Limited Lifetime Warranty,Black Glass,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/640-black/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/alt/91.1000.png,https://www.mrdirectint.com/media/products/sink/640-black/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/640-black_specs.pdf,https://www.mrdirectint.com/files/install/wf_install.pdf,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v2502-white-porcelain-vessel-sink.html,V2502-White Porcelain Vessel Sink,V2502-White,"The V2502-White porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V2502-White are 21"" x 16 1/4"" x 5 3/4"" and a 21"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,97,InStock,7/30/2021,3.789473684,19, White,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/06.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-white/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v2502-white_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v2502-bisque-porcelain-vessel-sink.html,V2502-Bisque Porcelain Vessel Sink,V2502-Bisque,"The V2502-Bisque porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Our bisque color is a beige hue that contains a yellow tint. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V2502-Bisque are 21"" x 16 1/4"" x 5 3/4"" and a 21"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,97,InStock,7/30/2021,5,1, Bisque,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/06.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v2502-bisque/product/dim_in.1000.png,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v2502-bisque_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/u2230-white-white-rectangular-porcelain-sink.html,U2230-White Rectangular Porcelain Sink,U2230-White,"The U2230-White rectangular porcelain undermount sink is made from true vitreous china which is triple glazed and triple fired to ensure your sink is durable and strong. Undermounting a bathroom sink creates a sleek look and allows for more space on your countertop. The overall dimensions for the U2230-White are 17"" x 17 1/2"" x 7 1/2"" and requires an 18"" minimum cabinet size. Pop-up drains in a variety of finishes are available with this sink model. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,80,InStock,7/30/2021,4.5,2, White,True Vitreous China,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/u2230-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-white/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/u2230-white_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_porcelain.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,,,https://www.mrdirectint.com/files/dxfs/u2230-white_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/u2230-bisque-bisque-rectangular-porcelain-sink.html,U2230-Bisque Rectangular Porcelain Sink,U2230-Bisque,"The U2230-Bisque rectangular porcelain undermount sink is made from true vitreous china which is triple glazed and triple fired to ensure your sink is durable and strong. Our bisque color is a beige hue that contains a yellow tint. Undermounting a bathroom sink creates a sleek look and allows for more space on your countertop. The overall dimensions for the U2230-Bisque are 17"" x 17 1/2"" x 7 1/2"" and requires an 18"" minimum cabinet size. Pop-up drains in a variety of finishes are available with this sink model. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,80,InStock,7/30/2021,5,1, Bisque,True Vitreous China,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/u2230-bisque/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-bisque/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-bisque/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/u2230-bisque/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/u2230-bisque_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_porcelain.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,,,https://www.mrdirectint.com/files/dxfs/u2230-bisque_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/420-stainless-steel-bathroom-sink.html,420 Stainless Steel Bathroom Sink,420,"The 420 stainless steel undermount or topmount vanity sink is made from 304 grade stainless steel and is available in 18 gauge thickness. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 420 are 16 1/4"" x 16 1/4"" x 7"" and a 18"" minimum cabinet size is required. This sink requires a pop-up drain. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,109,InStock,7/30/2021,4.833333333,18,,"Undermount, Topmount, or Vessel Installation",18-Gauge Steel,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Center Drain,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,Rubber Gasket for Optional Topmount Installation,,,,,,,https://www.mrdirectint.com/media/products/sink/420/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/420/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/420/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/420/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/420/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/420/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/420_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/420_flush.dxf,https://www.mrdirectint.com/files/dxfs/420_full.dxf,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v350-white-porcelain-vessel-sink.html,V350-White Porcelain Vessel Sink,V350-White,"The V350-White porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V350-White are 23 1/2"" x 14 3/4"" x 5 1/8"" and a 24"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,86,InStock,7/30/2021,4.916666667,12, White,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v350-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v350-white/product/dim_in.1000.png,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v350-white_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v350-bisque-porcelain-vessel-sink.html,V350-Bisque Porcelain Vessel Sink,V350-Bisque,"The V350-Bisque porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Our bisque color is a beige hue that contains a yellow tint. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V350-Bisque are 23 1/2"" x 14 3/4"" x 5 1/8"" and a 24"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,86,InStock,7/30/2021,5,1, Bisque,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v350-bisque/product/dim_in.1000.png,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v350-bisque_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v170-white-white-porcelain-vessel-sink.html,V170-White Porcelain Vessel Sink,V170-White,"The V170-White porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V170-White are 15 3/4"" x 15 3/4"" x 4 3/4"" and an 18"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,97,InStock,7/30/2021,5,7, White,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v170-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v170-white/product/dim_in.1000.png,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v170-white_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v170-bisque-bisque-porcelain-vessel-sink.html,V170-Bisque Porcelain Vessel Sink,V170-Bisque,"The V170-Bisque porcelain vessel sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Our bisque color is a beige hue that contains a yellow tint. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V170-Bisque are 15 3/4"" x 15 3/4"" x 4 3/4"" and an 18"" minimum cabinet size is required. Vessel sinks require a special spring-loaded pop-up drain, which we offer in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,97,InStock,7/30/2021,5,2, Bisque,Vessel Installation,True Vitreous China,No Hardware Needed,Limited Lifetime Warranty,,,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/05.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v170-bisque/product/dim_in.1000.png,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v170-bisque_specs.pdf,,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/install/vessel_install.pdf
https://www.mrdirectint.com/v22182-white-white-porcelain-vessel-sink.html,V22182-White Porcelain Drop-In Sink,V22182-White,"The V22182-White porcelain drop-in sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Because this sink is a drop-in, no mounting hardware is needed. The overall dimensions for the V22182-White are 18"" x 18"" x 7 3/4"" and an 18"" minimum cabinet size is required. This sink requires the use of a vessel pop-up drain, which we offer separately in a variety of finishes to fit your decor.  As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,45,InStock,7/30/2021,5,13, White,"18"" Minimum Cabinet Size",True Vitreous China,Multiple Colors Available,No Hardware Needed,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-white/product/dim_in.1000.png,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v22182-white_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_porcelain.pdf,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
https://www.mrdirectint.com/v22182-bisque-bisque-porcelain-vessel-sink.html,V22182-Bisque Porcelain Drop-In Sink,V22182-Bisque,"The V22182-Bisque porcelain drop-in sink offers a unique, modern look for any bathroom. It is made from true vitreous china, which is triple glazed and triple fired to ensure your sink is durable and strong. Our bisque color is a beige hue that contains a yellow tint. Because this sink is a vessel, no mounting hardware is needed. The overall dimensions for the V22182-Bisque are 18"" x 18"" x 7 3/4"" and an 18"" minimum cabinet size is required. This sink requires the use of a vessel pop-up drain, which we offer separately in a variety of finishes to fit your decor. As always, our porcelain sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,45,InStock,7/30/2021,5,2, Bisque,"18"" Minimum Cabinet Size",True Vitreous China,Multiple Colors Available,No Hardware Needed,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,,,,,,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/04.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/v22182-bisque/product/dim_in.1000.png,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/v22182-bisque_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_porcelain.pdf,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
